TV,Radio,Social Media,Influencer,Sales,Investimento,Rentabilidade
100000000.0,32572748.47,5430991.68,Micro,355329723.9,138003740.15,257.48
10000000.0,4693662.63,2156240.54,Macro,34566790.12,16849903.17,205.15
45000000.0,12900646.12,843237.64,Macro,164339049.8,58743883.76,279.76
65000000.0,24955571.14,3886572.72,Micro,231365846.4,93842143.86,246.55
53000000.0,19890616.45,3079466.75,Nano,188151184.2,75970083.2,247.66
43000000.0,6898253.17,646096.06,Nano,154399112.6,50544349.23,305.47
28000000.0,7191053.73,32587.65,Nano,98733330.34,35223641.38,280.3
70000000.0,20912791.78,4007210.36,Mega,247903696.5,94920002.14,261.17
16000000.0,8511221.14,2605974.42,Mega,56433141.87,27117195.56,208.11
80000000.0,21661317.93,4286278.22,Micro,284979560.8,105947596.15,268.98
52000000.0,14686224.97,3854732.76,Mega,183914534.7,70540957.73,260.72
81000000.0,24532151.54,5363193.04,Nano,284429698.8,110895344.58,256.48
79000000.0,29274542.06,1791240.84,Nano,278783037.1,110065782.9,253.29
96000000.0,27982834.98,3500553.52,Nano,348437744.5,127483388.5,273.32
40000000.0,19946950.27,4409942.42,Nano,144876593.7,64356892.69,225.11
69000000.0,27082767.24,3996892.88,Mega,243807803.4,100079660.12,243.61
13000000.0,1067301.04,825314.16,Macro,45406622.39,14892615.19,304.89
14000000.0,3047946.16,998475.32,Mega,46487880.91,18046421.48,257.6
70000000.0,22027973.04,5556095.05,Macro,247972588.4,97584068.09,254.11
67000000.0,18276044.05,2348785.4,Micro,237759577.0,87624829.45,271.34
30000000.0,22466891.09,4616527.83,Micro,104444666.4,57083418.92,182.97
56000000.0,16762135.05,5647998.21,Mega,196437922.6,78410133.26,250.53
50000000.0,24058317.36,4741096.53,Nano,173284259.1,78799413.89,219.91
45000000.0,13485326.05,5942775.54,Nano,157881477.1,64428101.59,245.05
96000000.0,31032178.5,2172376.02,Mega,339210394.6,129204554.52,262.54
82000000.0,26532769.21,4872160.56,Mega,295933346.7,113404929.77,260.95
19000000.0,13685201.47,2216926.9,Macro,61633074.21,34902128.37,176.59
33000000.0,16588691.33,2016096.82,Macro,121086353.1,51604788.15,234.64
76000000.0,28313417.1,5173771.43,Micro,266327871.5,109487188.53,243.25
67000000.0,13830779.2,2900029.24,Mega,236306854.2,83730808.44,282.22
11000000.0,4952002.39,7309016.17,Macro,40141054.17,23261018.56,172.57
55000000.0,10297244.64,1365033.72,Mega,188667483.0,66662278.36,283.02
89000000.0,32280814.47,4606427.96,Mega,311433546.1,125887242.43,247.39
66000000.0,30511051.76,2625733.25,Micro,232994851.5,99136785.01,235.02
22000000.0,1551591.04,486129.11,Macro,80973457.03,24037720.15,336.86
88000000.0,26712161.78,5834040.15,Mega,308059845.6,120546201.93,255.55
63000000.0,18071609.9,4009603.05,Macro,222395167.0,85081212.95,261.39
89000000.0,18426309.98,3158669.4,Macro,316314864.6,110584979.38,286.04
98000000.0,32985288.69,3891731.35,Micro,351053577.4,134877020.04,260.28
47000000.0,7903492.52,1551582.15,Micro,173589606.9,56455074.68,307.48
43000000.0,12116270.58,4173004.26,Macro,152048351.3,59289274.84,256.45
61000000.0,24685512.63,5222380.47,Macro,218986080.4,90907893.1,240.89
51000000.0,30893207.29,7389871.57,Micro,175989031.3,89283078.86,197.11
93000000.0,32538455.35,5331902.54,Macro,333932421.0,130870357.89,255.16
37000000.0,16500009.02,3138409.02,Macro,130758891.2,56638418.04,230.87
21000000.0,7771726.6,2075967.64,Micro,73395802.02,30847694.25,237.93
42000000.0,8922966.38,2254832.18,Nano,143856228.0,53177798.56,270.52
88000000.0,20724822.81,4321570.99,Nano,314829542.6,113046393.8,278.5
59000000.0,25196401.77,3404124.99,Macro,209364530.4,87600526.76,239.0
35000000.0,7868479.8,67317.54,Mega,121813866.6,42935797.34,283.71
72000000.0,22665673.86,5289217.66,Micro,257115875.9,99954891.52,257.23
47000000.0,22381665.56,2322283.91,Mega,166060306.4,71703949.47,231.59
80000000.0,32200836.78,5583016.23,Micro,282617840.0,117783853.01,239.95
26000000.0,4545110.87,2852404.64,Macro,93015388.17,33397515.51,278.51
51000000.0,16573490.03,928129.38,Macro,189920302.9,68501619.41,277.25
90000000.0,14395991.54,895646.18,Nano,323134739.8,105291637.72,306.89
78000000.0,28117063.63,4280690.51,Micro,278762033.2,110397754.14,252.51
70000000.0,19833501.46,2169126.35,Nano,247592136.5,92002627.81,269.11
77000000.0,21523224.37,3905081.35,Nano,273467668.0,102428305.72,266.98
85000000.0,32165056.13,5313501.32,Mega,299831784.0,122478557.45,244.8
50000000.0,29055584.55,6136696.88,Macro,177323890.3,85192281.43,208.15
11000000.0,10032598.79,684486.51,Nano,38695555.95,21717085.3,178.18
73000000.0,23166286.97,4273919.02,Mega,257668111.6,100440205.99,256.54
26000000.0,13891896.29,2393597.41,Micro,90677917.35,42285493.7,214.44
72000000.0,25654287.5,6396459.84,Mega,250666944.4,104050747.34,240.91
66000000.0,25806155.46,5848905.29,Micro,236031310.6,97655060.75,241.7
70000000.0,14414619.09,1874666.3,Mega,249998497.4,86289285.39,289.72
79000000.0,28544477.28,4952881.05,Nano,277361873.0,112497358.33,246.55
76000000.0,27796459.54,3915785.41,Macro,270355104.6,107712244.95,251.0
21000000.0,13850323.61,2900443.08,Mega,73830869.92,37750766.7,195.57
49000000.0,10811672.65,3056311.58,Macro,174514233.8,62867984.23,277.59
90000000.0,32756416.78,1581845.18,Macro,321747878.2,124338261.96,258.77
15000000.0,8240898.54,4207676.86,Nano,54813340.67,27448575.4,199.69
27000000.0,11584237.42,2547683.06,Macro,95491148.99,41131920.48,232.16
24000000.0,6688832.58,1043337.88,Mega,83990099.01,31732170.45,264.68
28000000.0,5930538.26,861035.98,Macro,103162831.9,34791574.24,296.52
75000000.0,22719076.33,3566563.31,Micro,265794889.7,101285639.64,262.42
58000000.0,15690868.72,3143849.29,Micro,204406341.2,76834718.01,266.03
18000000.0,10752292.68,1832885.62,Nano,59793395.3,30585178.3,195.5
25000000.0,5717314.07,126471.55,Micro,91032154.59,30843785.62,295.14
43000000.0,17269237.33,2668721.88,Micro,156493122.0,62937959.21,248.65
41000000.0,15399307.0,1168398.99,Mega,150258849.4,57567705.99,261.01
61000000.0,11512531.11,2793347.91,Macro,220165067.0,75305879.02,292.36
11000000.0,3781891.22,1888196.11,Nano,41637499.48,16670087.33,249.77
46000000.0,15734248.26,3670681.17,Mega,160467581.1,65404929.43,245.34
42000000.0,11956272.29,1748785.26,Micro,148922002.5,55705057.55,267.34
77000000.0,21620797.65,3571579.66,Nano,271547401.8,102192377.31,265.72
78000000.0,15734867.97,509432.23,Macro,281906863.1,94244300.2,299.12
32000000.0,7801082.02,1758760.77,Nano,113398939.6,41559842.79,272.86
75000000.0,25263248.59,2504473.18,Nano,267235998.0,102767721.77,260.04
22000000.0,10906588.15,283125.52,Mega,80509885.44,33189713.67,242.57
79000000.0,28862859.65,1487848.37,Nano,283111545.9,109350708.02,258.9
49000000.0,7870960.62,4867663.37,Micro,176128246.4,61738623.99,285.28
66000000.0,22465434.34,283374.57,Mega,236171909.9,88748808.91,266.11
47000000.0,9721111.21,881835.11,Macro,167977028.3,57602946.32,291.61
96000000.0,38090394.58,4942815.97,Macro,345780683.2,139033210.55,248.7
42000000.0,16050768.47,1614349.91,Macro,147555421.7,59665118.38,247.31
33000000.0,12522232.74,56339.94,Micro,119023382.3,45578572.68,261.14
40000000.0,13194010.85,3892134.44,Micro,139938132.1,57086145.29,245.14
69000000.0,21858791.16,3273587.77,Mega,246761449.6,94132378.93,262.14
50000000.0,18939679.3,2457398.3,Micro,176972911.1,71397077.6,247.87
17000000.0,10328925.52,224904.42,Micro,63358305.61,27553829.94,229.94
39000000.0,14378707.11,2671230.09,Micro,138751829.3,56049937.2,247.55
34000000.0,18845267.75,6501071.14,Micro,123002493.2,59346338.89,207.26
23000000.0,15985583.12,6713201.27,Macro,82145739.55,45698784.39,179.75
68000000.0,19896094.01,3691370.43,Nano,243568153.9,91587464.44,265.94
68000000.0,29499963.11,3520463.25,Mega,242827857.0,101020426.36,240.38
49000000.0,21109402.59,4247449.59,Macro,171189155.1,74356852.18,230.23
30000000.0,10553029.12,818136.4,Macro,105299268.7,41371165.52,254.52
29000000.0,4952167.51,15178.19,Macro,104902367.6,33967345.7,308.83
43000000.0,16400900.79,5537219.73,Nano,151149462.2,64938120.52,232.76
92000000.0,33306262.17,5365256.01,Macro,332139481.9,130671518.18,254.18
87000000.0,22972216.88,569872.98,Nano,306445534.1,110542089.86,277.22
74000000.0,19753739.7,4996981.08,Macro,257863326.4,98750720.78,261.13
83000000.0,29627793.45,4967052.17,Micro,296540494.2,117594845.62,252.17
18000000.0,12963115.22,910273.49,Macro,66708868.44,31873388.71,209.29
40000000.0,18448266.57,2240236.88,Mega,141614420.8,60688503.45,233.35
47000000.0,17605868.51,2785139.04,Macro,163352670.1,67391007.55,242.4
100000000.0,35083195.87,6750893.55,Mega,353128707.8,141834089.42,248.97
22000000.0,12205772.82,209628.86,Macro,82873503.91,34415401.68,240.8
22000000.0,4631875.02,1714052.81,Micro,78109135.1,28345927.83,275.56
97000000.0,32814994.73,6469135.44,Mega,347146005.5,136284130.17,254.72
59000000.0,18736939.28,4166428.18,Nano,210688642.6,81903367.46,257.24
34000000.0,6288521.57,784940.39,Mega,118717563.0,41073461.95,289.04
78000000.0,27180677.34,3462775.39,Mega,276014025.4,108643452.73,254.05
44000000.0,13791943.97,4325957.09,Macro,155787445.0,62117901.06,250.79
20000000.0,12912755.37,141228.01,Micro,66201890.21,33053983.38,200.28
22000000.0,8539958.59,1726208.76,Micro,81243943.86,32266167.35,251.79
56000000.0,12414642.56,671220.54,Nano,196594508.4,69085863.1,284.57
81000000.0,32462762.88,7394593.34,Micro,282471468.3,120857356.22,233.72
34000000.0,14419909.91,3449966.02,Micro,119967545.6,51869875.93,231.29
25000000.0,1439404.3,476601.27,Mega,90931934.58,26916005.57,337.84
95000000.0,30798112.67,4432037.1,Macro,338149551.7,130230149.77,259.66
57000000.0,11270775.09,489079.88,Nano,202364300.6,68759854.97,294.31
99000000.0,30331181.32,6874902.6,Micro,349063226.0,136206083.92,256.28
78000000.0,26718150.53,3363133.61,Mega,279229195.9,108081284.14,258.35
42000000.0,3554830.2,175409.2,Nano,147774827.3,45730239.39,323.14
16000000.0,14116053.82,2421047.31,Micro,56110374.88,32537101.13,172.45
77000000.0,26859284.18,4954590.41,Macro,274572010.5,108813874.59,252.33
24000000.0,12909028.08,4127052.77,Macro,84230625.97,41036080.85,205.26
28000000.0,6029834.72,4226553.31,Mega,95392933.51,38256388.03,249.35
34000000.0,16548978.65,2507602.58,Micro,118125738.9,53056581.23,222.64
10000000.0,3795386.86,87051.52,Mega,33775792.31,13882438.38,243.3
84000000.0,21846508.85,1464674.88,Macro,303300979.1,107311183.73,282.64
25000000.0,10148843.47,4178689.23,Nano,90826261.9,39327532.7,230.95
71000000.0,9960783.91,563444.39,Mega,255847936.5,81524228.3,313.83
13000000.0,7548719.86,881171.59,Nano,46007751.35,21429891.45,214.69
26000000.0,11430917.48,1637087.3,Nano,91221242.36,39068004.78,233.49
96000000.0,27051579.84,2847943.09,Nano,339687960.1,125899522.93,269.81
16000000.0,2181141.86,316356.23,Nano,56189923.73,18497498.1,303.77
59000000.0,18350683.86,1831142.41,Micro,214269115.4,79181826.27,270.6
37000000.0,18373498.71,4085720.4,Mega,136209059.1,59459219.11,229.08
12000000.0,1578916.63,4637683.18,Nano,41700682.2,18216599.81,228.92
86000000.0,40557200.6,3490643.01,Micro,307832232.6,130047843.61,236.71
68000000.0,18751193.31,4596953.26,Micro,245237774.4,91348146.57,268.46
89000000.0,25725216.8,2967397.87,Micro,317003301.4,117692614.67,269.35
16000000.0,364453.1,471870.51,Micro,56768941.57,16836323.61,337.18
52000000.0,18227750.97,1464235.68,Macro,184405217.8,71691986.65,257.22
21000000.0,12140478.99,2424122.99,Mega,75128909.56,35564601.98,211.25
80000000.0,21659219.15,185140.72,Micro,283853903.2,101844359.87,278.71
93000000.0,33446124.65,6737926.74,Macro,330768324.7,133184051.39,248.35
36000000.0,11743232.28,1380873.11,Mega,130105230.5,49124105.39,264.85
96000000.0,32576325.96,4849638.45,Nano,343006536.0,133425964.41,257.08
73000000.0,19183752.48,3345825.34,Mega,262281290.6,95529577.82,274.56
80000000.0,26508570.47,441110.84,Mega,284935472.4,106949681.31,266.42
68000000.0,17305222.46,3579885.76,Micro,241325352.6,88885108.22,271.5
87000000.0,26286862.9,1777654.09,Nano,307390095.7,115064516.99,267.15
66000000.0,20438304.33,2097019.82,Nano,236158712.5,88535324.15,266.74
64000000.0,22236884.21,5397878.57,Mega,225082700.9,91634762.78,245.63
94000000.0,27442766.37,2375615.31,Micro,336004897.0,123818381.68,271.37
84000000.0,34759857.08,7786331.17,Micro,301566465.0,126546188.24,238.31
61000000.0,19813271.92,733182.06,Mega,217339951.3,81546453.98,266.52
69000000.0,16140515.24,3698544.75,Micro,246409200.4,88839059.98,277.37
94000000.0,27639225.92,3796985.95,Nano,336904721.5,125436211.87,268.59
42000000.0,13766517.54,1667909.69,Macro,149334201.7,57434427.23,260.01
32000000.0,8307830.87,3835013.02,Micro,112929838.0,44142843.9,255.83
18000000.0,24484259.58,5258960.39,Macro,64917133.96,47743219.97,135.97
96000000.0,33246533.79,3953012.52,Macro,343302666.0,133199546.31,257.74
89000000.0,20869811.95,7882758.15,Nano,311545876.3,117752570.1,264.58
53000000.0,21222232.49,3976832.31,Micro,186613247.5,78199064.8,238.64
62000000.0,13683650.47,2722705.33,Micro,223622437.6,78406355.8,285.21
85000000.0,32114783.37,6307491.64,Nano,304555920.3,123422275.01,246.76
100000000.0,29610903.82,4297266.95,Mega,355411331.1,133908170.77,265.41
28000000.0,13441876.53,5166034.39,Nano,101213187.2,46607910.92,217.16
50000000.0,22295543.89,2821388.74,Nano,176294088.0,75116932.63,234.69
26000000.0,10270522.79,1711637.18,Mega,96788635.6,37982159.97,254.83
40000000.0,5283799.57,56516.88,Nano,137119105.5,45340316.45,302.42
22000000.0,11868610.71,222563.67,Macro,78822717.42,34091174.38,231.21
39000000.0,21752338.97,6362993.29,Nano,139528945.5,67115332.26,207.89
97000000.0,39727201.42,5700071.1,Micro,345400242.4,142427272.52,242.51
15000000.0,11653462.33,419258.9,Nano,57627218.4,27072721.23,212.86
42000000.0,6574754.04,1906421.47,Mega,146444488.8,50481175.52,290.1
60000000.0,29914668.27,7566088.23,Macro,213232032.0,97480756.5,218.74
39000000.0,16880599.95,4300450.04,Mega,134581991.1,60181049.99,223.63
59000000.0,21732274.79,1164412.35,Nano,213546220.3,81896687.14,260.75
13000000.0,1785753.88,1150818.91,Macro,44242118.89,15936572.79,277.61
85000000.0,26312629.33,3527462.27,Mega,301290593.8,114840091.6,262.36
93000000.0,14971529.64,4950837.64,Nano,330152383.4,112922367.28,292.37
39000000.0,19772583.76,1932404.71,Nano,133882999.4,60704988.47,220.55
24000000.0,15578232.82,613989.8,Macro,78674769.45,40192222.62,195.75
40000000.0,6840434.39,2211277.82,Micro,141114885.6,49051712.21,287.69
94000000.0,30740816.06,1325993.61,Micro,335527953.3,126066809.67,266.15
29000000.0,8594467.24,6259991.43,Macro,105273300.0,43854458.67,240.05
75000000.0,23215831.57,2823404.51,Macro,267108203.7,101039236.08,264.36
85000000.0,30885925.51,2762634.91,Macro,297121010.3,118648560.42,250.42
51000000.0,15570826.43,4419476.77,Mega,181365907.9,70990303.2,255.48
37000000.0,16228960.33,1856518.04,Nano,136573134.1,55085478.37,247.93
18000000.0,10611280.89,2088636.2,Nano,64967395.45,30699917.09,211.62
13000000.0,1132159.66,2182918.92,Mega,44563306.67,16315078.58,273.14
90000000.0,29891628.18,7445374.73,Macro,316022705.4,127337002.91,248.18
38000000.0,10628083.17,4223887.38,Nano,136929995.6,52851970.55,259.08
89000000.0,31344568.83,5531733.76,Micro,313838457.4,125876302.59,249.32
26000000.0,4561389.51,1791092.84,Micro,90850864.18,32352482.36,280.82
92000000.0,31098590.14,5451928.94,Mega,328209158.8,128550519.08,255.32
60000000.0,19563824.52,3911593.08,Mega,213841871.7,83475417.6,256.17
67000000.0,15843879.23,274847.73,Micro,242932235.5,83118726.96,292.27
91000000.0,29302894.98,2054143.19,Mega,324202599.9,122357038.17,264.96
15000000.0,3367646.77,817346.27,Micro,52829000.74,19184993.03,275.37
82000000.0,27947784.3,2390363.87,Mega,293580971.6,112338148.17,261.34
51000000.0,12962217.82,1307508.43,Micro,182028790.0,65269726.25,278.89
53000000.0,24255939.91,3567089.59,Micro,188784951.9,80823029.5,233.58
47000000.0,11503183.71,2519338.22,Nano,162315613.5,61022521.93,265.99
34000000.0,10924817.9,2761077.65,Nano,120448081.9,47685895.55,252.59
70000000.0,27825058.9,7517227.19,Mega,251837384.4,105342286.09,239.07
85000000.0,22070456.63,558257.15,Mega,302918988.0,107628713.78,281.45
53000000.0,15786347.05,1018862.37,Macro,193023920.6,69805209.42,276.52
57000000.0,16932768.89,570012.16,Mega,205320967.0,74502781.05,275.59
93000000.0,27054466.11,5748857.07,Micro,328674003.9,125803323.18,261.26
52000000.0,19521403.96,5296023.4,Macro,188037470.6,76817427.36,244.78
92000000.0,30330523.66,6592402.22,Macro,329550647.3,128922925.88,255.62
25000000.0,10332197.93,1864729.7,Macro,85801459.56,37196927.63,230.67
83000000.0,23744027.35,3853397.61,Macro,298184301.7,110597424.96,269.61
12000000.0,8674406.94,2760248.52,Mega,42188482.12,23434655.46,180.03
58000000.0,19312657.86,7152376.62,Macro,205850161.3,84465034.48,243.71
84000000.0,25521123.96,6982196.58,Micro,303941789.4,116503320.54,260.89
49000000.0,11185659.6,1117540.68,Nano,174947983.0,61303200.28,285.38
17000000.0,5915589.55,3679589.76,Nano,57354292.18,26595179.31,215.66
58000000.0,14391779.35,1226266.33,Micro,207695566.5,73618045.68,282.13
46000000.0,12804588.3,403183.61,Macro,162916827.3,59207771.91,275.16
49000000.0,14016639.01,804732.6,Mega,178601661.1,63821371.6,279.85
86000000.0,24117314.86,7885150.23,Micro,297417983.8,118002465.09,252.04
82000000.0,31272163.56,7156201.27,Mega,292800006.4,120428364.83,243.13
46000000.0,16336808.68,2608252.96,Nano,164119854.1,64945061.64,252.71
43000000.0,15188569.44,760136.91,Macro,153603414.3,58948706.35,260.57
45000000.0,19521131.12,5018550.32,Mega,159639575.2,69539681.44,229.57
39000000.0,9711793.35,4085503.67,Micro,136261700.0,52797297.03,258.08
46000000.0,18289167.02,3367685.94,Nano,162761069.0,67656852.97,240.57
19000000.0,11300055.74,1951961.72,Mega,66929742.18,32252017.46,207.52
61000000.0,20731152.42,2600839.73,Macro,219276272.9,84331992.15,260.02
87000000.0,28939844.77,4558251.4,Micro,309115982.7,120498096.17,256.53
93000000.0,29241091.61,3030024.58,Micro,328545071.6,125271116.19,262.27
100000000.0,33151808.41,5473668.01,Nano,352031652.7,138625476.42,253.94
79000000.0,24182637.0,8112998.6,Macro,282006857.8,111295635.6,253.39
60000000.0,19075895.15,28584.97,Micro,215863021.2,79104480.12,272.88
84000000.0,29138068.72,4477793.58,Mega,294836507.6,117615862.3,250.68
58000000.0,13868840.55,415369.46,Mega,208214187.6,72284210.01,288.05
58000000.0,21035637.03,2676063.42,Nano,201130634.5,81711700.45,246.15
77000000.0,24143227.54,6439212.76,Micro,272136961.4,107582440.3,252.96
22000000.0,2143675.37,2392674.33,Nano,75447401.93,26536349.7,284.32
95000000.0,30898252.95,4795854.16,Macro,340178768.3,130694107.11,260.29
55000000.0,13813630.25,3245540.82,Mega,193841080.2,72059171.07,269.0
40000000.0,8398906.23,1465690.95,Mega,146062475.3,49864597.19,292.92
28000000.0,12140132.8,5189186.34,Macro,105175764.1,45329319.14,232.03
50000000.0,16216662.37,4527337.83,Macro,176198368.0,70744000.2,249.06
30000000.0,559364.14,865257.52,Macro,104014126.7,31424621.66,331.0
22000000.0,12654184.79,1185976.06,Macro,78517370.28,35840160.85,219.08
60000000.0,15654264.3,1535037.34,Micro,213047022.4,77189301.64,276.01
77000000.0,27556085.72,7176764.18,Mega,274111190.2,111732849.9,245.33
12000000.0,13938265.54,411806.41,Nano,43626270.14,26350071.95,165.56
30000000.0,4448543.91,1895344.27,Macro,102968897.2,36343888.18,283.32
79000000.0,23627696.99,4313288.11,Micro,283239280.0,106940985.1,264.86
15000000.0,3618890.35,424484.92,Micro,57132088.46,19043375.28,300.01
94000000.0,28346329.62,2769185.31,Macro,341096145.9,125115514.93,272.62
46000000.0,14192761.33,5080543.36,Micro,166853201.2,65273304.69,255.62
34000000.0,5781911.27,2625228.76,Mega,123685490.6,42407140.03,291.66
